2002,2,7,0,87,2,0,92,-5,LOSS
2003,2,2,0,62,10,0,68,-6,LOSS
2005,2,2,0,105,7,0,111,-6,LOSS
2010,2,9,0,60,1,0,90,-30,LOSS
1993,2,5,0,84,4,0,78,6,WIN
1995,2,1,0,64,9,0,59,5,WIN
1996,2,2,0,65,10,0,62,3,WIN
2004,2,4,0,84,12,0,80,4,WIN
1993,3,5,0,69,1,0,103,-34,LOSS
1995,3,1,0,66,4,0,71,-5,LOSS
2004,3,4,0,80,1,0,84,-4,LOSS
1996,3,2,0,60,6,0,59,1,WIN
2005,4,7,0,85,4,0,93,-8,LOSS
2010,4,2,0,73,1,0,66,7,WIN
2010,5,2,0,57,1,0,78,-21,LOSS
1986,1,9,0,64,8,0,72,-8,LOSS
1987,1,7,0,62,10,0,64,-2,LOSS
1992,1,12,0,78,5,0,89,-11,LOSS
2009,1,6,0,60,11,0,68,-8,LOSS
2012,1,10,0,54,7,0,77,-23,LOSS
2016,1,3,0,56,14,0,70,-14,LOSS
1989,1,7,0,84,10,0,68,16,WIN
1998,1,10,0,82,7,0,52,30,WIN
2005,1,7,0,63,10,0,61,2,WIN
2006,1,6,0,64,11,0,46,18,WIN
2008,1,7,0,75,10,0,65,10,WIN
2010,1,2,0,77,15,0,50,27,WIN
2011,1,5,0,84,12,0,76,8,WIN
2015,1,5,0,68,12,0,62,6,WIN
1989,2,7,0,63,2,0,70,-7,LOSS
2011,2,5,0,63,4,0,71,-8,LOSS
1998,2,10,0,75,2,0,74,1,WIN
2005,2,7,0,111,2,0,105,6,WIN
2006,2,6,0,67,14,0,54,13,WIN
2008,2,7,0,73,2,0,67,6,WIN
2010,2,2,0,68,10,0,59,9,WIN
2015,2,5,0,69,4,0,59,10,WIN
1998,3,10,0,62,3,0,65,-3,LOSS
2006,3,6,0,71,2,0,74,-3,LOSS
2008,3,7,0,75,3,0,79,-4,LOSS
2015,3,5,0,39,1,0,78,-39,LOSS
2005,3,7,0,65,6,0,60,5,WIN
2010,3,2,0,69,11,0,56,13,WIN
2013,4,9,0,70,2,0,66,4,WIN
2013,5,9,0,68,1,0,72,-4,LOSS
1985,1,11,0,59,6,0,67,-8,LOSS
1987,1,11,0,55,6,0,57,-2,LOSS
1988,1,12,0,62,5,0,83,-21,LOSS
2012,1,5,0,59,12,0,62,-3,LOSS
2006,1,7,0,86,10,0,66,20,WIN
2013,1,9,0,73,8,0,55,18,WIN
2014,1,1,0,64,16,0,37,27,WIN
2015,1,7,0,81,10,0,76,5,WIN
2016,1,11,0,65,6,0,55,10,WIN
2016,0,11,0,70,11,0,50,20,WIN
2014,2,1,0,76,8,0,78,-2,LOSS
2016,2,11,0,57,3,0,65,-8,LOSS
2006,2,7,0,80,2,0,73,7,WIN
2013,2,9,0,76,1,0,70,6,WIN
2015,2,7,0,78,2,0,65,13,WIN
2006,3,7,0,55,11,0,63,-8,LOSS
2015,3,7,0,70,3,0,81,-11,LOSS
2013,3,9,0,72,13,0,58,14,WIN
2005,4,6,0,82,1,0,88,-6,LOSS
2000,4,8,0,64,6,0,60,4,WIN
2014,4,2,0,64,1,0,63,1,WIN
2015,4,1,0,85,2,0,78,7,WIN
2000,5,8,0,41,1,0,53,-12,LOSS
2014,5,2,0,73,8,0,74,-1,LOSS
2015,5,1,0,71,1,0,64,7,WIN
1997,1,7,0,58,10,0,71,-13,LOSS
1999,1,5,0,32,12,0,43,-11,LOSS
2001,1,6,0,49,11,0,50,-1,LOSS
2006,1,9,0,75,8,0,94,-19,LOSS
2013,1,5,0,46,12,0,57,-11,LOSS
1994,1,9,0,80,8,0,72,8,WIN
2000,1,8,0,66,9,0,56,10,WIN
2002,1,8,0,80,9,0,70,10,WIN
2003,1,5,0,81,12,0,74,7,WIN
2004,1,6,0,76,11,0,64,12,WIN
2005,1,6,0,57,11,0,52,5,WIN
2007,1,2,0,76,15,0,63,13,WIN
2008,1,3,0,71,14,0,56,15,WIN
2009,1,12,0,61,5,0,59,2,WIN
2010,1,4,0,53,13,0,49,4,WIN
2011,1,4,0,72,13,0,58,14,WIN
2012,1,4,0,73,13,0,49,24,WIN
2014,1,2,0,75,15,0,35,40,WIN
2015,1,1,0,86,16,0,72,14,WIN
2016,1,7,0,47,10,0,43,4,WIN
2015,6,1,0,63,1,0,68,-5,LOSS
1994,2,9,0,96,1,0,109,-13,LOSS
2002,2,8,0,57,1,0,87,-30,LOSS
2004,2,6,0,55,3,0,59,-4,LOSS
2007,2,2,0,68,7,0,74,-6,LOSS
2009,2,12,0,49,4,0,60,-11,LOSS
2010,2,4,0,69,12,0,87,-18,LOSS
2000,2,8,0,66,1,0,59,7,WIN
2003,2,5,0,61,13,0,60,1,WIN
2005,2,6,0,71,14,0,62,9,WIN
2008,2,3,0,72,11,0,55,17,WIN
2011,2,4,0,70,5,0,65,5,WIN
2012,2,4,0,60,5,0,57,3,WIN
2014,2,2,0,85,7,0,77,8,WIN
2015,2,1,0,72,8,0,65,7,WIN
2016,2,7,0,66,2,0,63,3,WIN
2003,3,5,0,57,1,0,63,-6,LOSS
2008,3,3,0,56,10,0,73,-17,LOSS
2011,3,4,0,54,8,0,61,-7,LOSS
2012,3,4,0,63,1,0,64,-1,LOSS
2016,3,7,0,56,6,0,61,-5,LOSS
2000,3,8,0,61,4,0,48,13,WIN
2005,3,6,0,65,10,0,56,9,WIN
2014,3,2,0,69,6,0,52,17,WIN
2015,3,1,0,79,4,0,72,7,WIN
2004,4,7,0,63,1,0,66,-3,LOSS
2008,4,3,0,57,1,0,76,-19,LOSS
1986,1,12,0,80,5,0,97,-17,LOSS
1988,1,11,0,72,6,0,85,-13,LOSS
1989,1,14,0,87,3,0,92,-5,LOSS
1995,1,11,0,63,6,0,68,-5,LOSS
1998,1,6,0,68,11,0,69,-1,LOSS
2001,1,11,0,71,6,0,83,-12,LOSS
2006,1,14,0,75,3,0,79,-4,LOSS
2011,1,6,0,55,11,0,66,-11,LOSS
1987,1,13,0,70,4,0,69,1,WIN
1990,1,6,0,87,11,0,79,8,WIN
1991,1,14,0,89,3,0,84,5,WIN
1993,1,9,0,73,8,0,55,18,WIN
1997,1,7,0,80,10,0,68,12,WIN
2002,1,7,0,70,10,0,58,12,WIN
2003,1,3,0,71,14,0,59,12,WIN
2004,1,7,0,80,10,0,70,10,WIN
2007,1,9,0,79,8,0,77,2,WIN
2008,1,3,0,73,14,0,61,12,WIN
2009,1,4,0,77,13,0,59,18,WIN
2010,1,6,0,65,11,0,54,11,WIN
2012,1,10,0,67,7,0,63,4,WIN
2015,1,6,0,76,11,0,57,19,WIN
2016,1,2,0,71,15,0,53,18,WIN
2014,0,12,0,59,12,0,74,-15,LOSS
1987,2,13,0,60,5,0,65,-5,LOSS
1991,2,14,0,50,11,0,66,-16,LOSS
1993,2,9,0,70,1,0,73,-3,LOSS
1997,2,7,0,83,2,0,96,-13,LOSS
2002,2,7,0,65,2,0,78,-13,LOSS
2003,2,3,0,64,6,0,77,-13,LOSS
2007,2,9,0,71,1,0,78,-7,LOSS
2016,2,2,0,63,7,0,66,-3,LOSS
1990,2,6,0,74,3,0,71,3,WIN
2004,2,7,0,89,2,0,74,15,WIN
2008,2,3,0,85,6,0,78,7,WIN
2009,2,4,0,60,12,0,49,11,WIN
2010,2,6,0,71,3,0,68,3,WIN
2012,2,10,0,70,15,0,58,12,WIN
2015,2,6,0,75,14,0,67,8,WIN
1990,3,6,0,89,10,0,102,-13,LOSS
2009,3,4,0,55,1,0,60,-5,LOSS
2010,3,6,0,96,2,0,101,-5,LOSS
2012,3,10,0,70,3,0,75,-5,LOSS
2015,3,6,0,60,2,0,68,-8,LOSS
2004,3,7,0,79,3,0,71,8,WIN
2008,3,3,0,79,7,0,75,4,WIN
